id,name,parent_id,status,created_at,updated_at
8b9823f8-73d6-44bf-8614-416cf4734668,Senior Office Associate,,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
8d94be4c-3299-4d21-a54c-3ffd06b160cd,Divisional Engineer (DE),,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
90d80119-09a6-4c5b-abbd-5f24bbd8154e,DRIVER/TM/RT MTCE/TB,dd8241f0-2585-456f-b3e6-552453ac2d45,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
924e6439-e0fd-41f3-a1a3-63505eedf442,SDE/TM/HARINAVI-II,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
9336fd6e-aefe-45f4-8b4e-fb30631ee649,JTO/TM/SIB,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
9433ddc7-4102-49f7-81b8-614e9a77685f,DE/TM/SOUTH-II(L/A),8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
94549f92-a11a-49b0-9b05-fb1d2c1ef683,DE/TM/South-I(L/A),8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
9477f949-9218-4cd9-8e00-25e887736460,JTO/TM/PHT,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
949ac029-b047-4165-8e4e-4adf589700c5,JTO/TM/BAGBAZAR,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
95d7c735-f126-4203-a424-237182436927,DE/TI/East,8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
9600df11-583c-4ff5-8a6e-021c973247e1,DE/TP-II,8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
987d138a-f967-4a7c-9c92-bb1f9972db4e,SDE/TM/BKP(L/A),ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
98e2ca6c-9921-43b1-9138-85cf2d08ff1f,DE/TI/South,8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
99d4b224-9d2d-4b7f-aa11-bd539b9f6be9,JTO/TM/BKP,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
9ae957ac-7197-454d-938a-5ab553c2398b,Personal Assistant,,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
9c4c7dec-0550-4130-a60a-800aa301a621,JE/TM/TB,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
9dd24e5a-f917-4cc7-88ba-f57b993a50d8,TT/TM/BRS,bc2b0e39-3bab-4ee7-8872-75690e13b297,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
9f6924a8-6007-4965-b379-a2e4f2215028,JE/TI/South,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
a1b46592-5ca5-4a58-aa1b-369eb2c0f8bd,SDE/TM/Andul,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
a29552a0-c1f8-413b-8862-a271251ad539,SDE/TI/West,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
a5b778fd-c7c3-49e9-ab64-d36eda8e0bb2,M/DRIVER/TI/EAST,dd8241f0-2585-456f-b3e6-552453ac2d45,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
a6bd09bf-137e-4d5c-8f8a-7d68ee900d8c,JAO_TX,b3bdc8c5-2c5f-433e-afbd-8d87b61a637f,true,2026-01-01 05:58:44.857347+00,2026-01-01 05:58:44.857347+00
a6cb6b78-8ab3-4ae0-8bcc-5712654e9f9e,MOTOR DRIVER/TI/CEN,dd8241f0-2585-456f-b3e6-552453ac2d45,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
a88f0d7a-a7de-4936-af16-869dcdfa0f63,JTO/TM/Kalighat,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
ab2032cb-0c24-4475-b502-c600febe3179,SDE/TM/TBZ,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
abcdbc3a-1073-48d7-bd81-c2c935d49073,JE/TM/CNS,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
aed3ef08-af30-4cc4-a8ce-65c7998de834,SDE/PLG/BA_SOUTH,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-12-04 00:00:00+00,2025-12-04 00:00:00+00
af01f145-6858-4a12-931e-be2cfe48f44c,JTO/TM/TELEPHONE BHAWAN,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b0c43563-4642-47b7-b54c-a605770ddf24,JE/RT./BKP,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b0cd5628-8c5a-4735-868d-b60b88663c23,GM/NWO/CFA,f8b43b6e-c6e1-4c38-b8fa-48f29e8eea24,true,2025-12-04 00:00:00+00,2025-12-04 00:00:00+00
b0d35e78-d362-4f4e-93e5-fe8828ccd879,JE/TM/SHB,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b0eb1925-86c9-47f8-a988-12624f634833,JTO/TM/ALP,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b11e49e5-856e-4472-9da3-ea31db0203cb,Deputy General Manager (DGM),,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b3bdc8c5-2c5f-433e-afbd-8d87b61a637f,JUNIOR ACCOUNT OFFICER,,true,2026-01-01 05:55:07.332046+00,2026-01-01 05:55:07.332046+00
b665b9da-64cc-47f5-83ce-fece32ce7800,SDE/TM/New salkia(L/A),ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b783c8a5-2836-4dda-9f12-9f78e296c6a9,JTO/TM/CIRCUS,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b7c650f5-72c3-4433-8308-991458fd1c0b,JE/TM/KGT,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b7ec9ce7-b70e-4d2d-9b04-13d414de1611,AO CLAIM (MM-I)/ CAO/TX&PLG,c946a6e5-edd3-4936-ab18-81bdfaf409ca,true,2026-01-03 16:20:41.726561+00,2026-01-03 16:20:41.726561+00
b8098ea7-5db7-45dd-a91f-6f9622264965,JE/TM/TB(O&M),764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b8e16e69-0144-401e-bc56-34715e68aead,TT/Uluberia,bc2b0e39-3bab-4ee7-8872-75690e13b297,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
b90dc7a3-45b2-440b-a69d-4283aae3ba41,SDE/TM/TB(O&M),ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
bb336e8c-1293-4c47-97a6-d55285d9b058,SDE/RT/HOOGHLY(L/A),ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
bc2b0e39-3bab-4ee7-8872-75690e13b297,Telecom Technician,,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
bc2b0e39-3bab-4ee7-8872-75690e13b345,Assitant Telecom Technician (ATT),,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
bc5fc625-9687-4f0a-8ae6-18e8b447706e,JE/TM/ALP,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
bdb7291f-776b-48ba-8983-bdbc540c355f,TT/TI/EAST,bc2b0e39-3bab-4ee7-8872-75690e13b297,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
bea4f414-b976-4ff8-af5c-1501f06dd3af,Regular Mazdoor (RM),,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
bfe60cc8-afb0-47ba-bab0-912e4dac73f6,DE/TM/SLT,8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
c374e2f7-1f40-407e-be7f-e26e6bff1195,DE/TP-III,8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
c43c1e33-1328-44f5-8044-70a987f0e2a0,JTO/TI/EAST-1,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
c559b736-c8d4-4526-9a3a-61c6d7116a13,JTO/TI/EAST-II,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
c888b927-8e6d-487b-8388-46893657a873,JE/TI/WEST,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
c946a6e5-edd3-4936-ab18-81bdfaf409ca,ACCOUNT OFFICER,,true,2026-01-01 05:54:34.449916+00,2026-01-01 05:54:34.449916+00
cc150f8f-8246-45f3-a63b-83983f52bbf0,JE/TM/BHL,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
cfc3f4bb-7201-491a-afcb-04b73e4879f4,PGM(TX),0a3be5be-ffd8-4f9d-bad7-3137438f2e64,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
d22bc07e-c4fb-4428-a129-93cb6130415d,Assistant Office Superintendent,,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
d46a83c0-816a-4a53-9b3d-1e6a5b641c85,JE/TI/East,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
d4b70c8d-7c7c-4a5c-99d8-2be12a15bba9,SDE/TM/BURRABAZAR,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
d83f41c8-7127-42b1-a566-c6d4b2ae38cc,ATT/TM/BHL,bc2b0e39-3bab-4ee7-8872-75690e13b345,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
d8d5f6cf-bb59-4a60-b411-eb2bdc1382cc,JTO/TM/HNV-I,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
d9de56b5-2219-4915-acc6-d561fd7d6609,Office Superintendent,,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
db24d376-9d46-44ec-973d-3809db464ceb,PA to PGM/TX,9ae957ac-7197-454d-938a-5ab553c2398b,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
dc0503ab-0966-45ad-a52b-5c120299be3f,DE/TM/Central (L/A),8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
dd452c3f-d02a-47ba-8a9f-c9d63b574691,Contractual Staff,,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
dd8241f0-2585-456f-b3e6-552453ac2d45,Driver,,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
dd8241f0-2585-456f-b3e6-552453ac5c40,Senior Technician,,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
e155efba-40d6-4c04-b233-75c8839cc079,DE/TM/PHT(L/A),8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
e16b3bcc-b44d-41e0-9b9a-a8ebb4d0a6bf,TT/TM/SLT,bc2b0e39-3bab-4ee7-8872-75690e13b297,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
e2b625da-ea1e-4d40-ac23-878c21fecdf1,DE/GARIA/BA_SOUTH,5373da47-8f83-4904-a0bc-3385aa760a47,true,2025-12-04 00:00:00+00,2025-12-04 00:00:00+00
e3ae30e4-87f3-4201-98c3-29afe89ebb39,JTO/TM/JDP,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
e509ee25-956f-436c-8fe2-0c2fe658970f,SDE/TM/TELEPHONE BHAWAN,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
e5cb2f0f-16a8-487a-9f51-6617c07d2458,SDE/TM/PHT,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
e6d48a57-a250-4cdf-b81b-4f2ae50c9256,SDE/OD/GARIA,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-12-04 00:00:00+00,2025-12-04 00:00:00+00
e706b7e1-5996-4e07-953e-e949024c9067,SDE/TM/Route and Eqpt. Mtce./TB,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
ea1a4910-7942-4f0c-9da7-5ccd7b342d0d,ATT/TI/E-II,bc2b0e39-3bab-4ee7-8872-75690e13b345,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,Sub Divisional Engineer (SDE),,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
ec8389f6-88bf-43ad-8683-f16691a264c5,JE/TM/JDV,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
ed225f82-1971-4fe6-8148-8ffee3d8c237,JE/TP-II,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
eff0fe66-4c66-47b5-b0d5-9cd5ff253083,TT/TM/KLY,bc2b0e39-3bab-4ee7-8872-75690e13b297,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
f17800c3-6dd9-47f9-81c3-66b365eedf5a,AO/WORKS & NOFN/PLG,c946a6e5-edd3-4936-ab18-81bdfaf409ca,true,2026-01-01 05:58:13.997879+00,2026-01-01 05:58:13.997879+00
f32ec926-796d-435c-9c80-388c3fa62b81,JE/TM/ANDUL,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
f42af8e6-86a3-4302-822c-e5f70107ded6,DE/TM/N-I(L/A),8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
f758fe0d-002b-4c92-a997-c516b3c79cfb,JTO/DMW/TBZ,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
f8b43b6e-c6e1-4c38-b8fa-48f29e8eea24,General Manager (GM),,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
f8c3ae99-a13a-4593-a249-0d9e6efd5268,SDE/TP-III,ea3d1b0e-d06a-4dd4-afb6-c59d62d6cb52,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
f95f438e-3300-4707-bbbf-7e2b7f7a3e8f,JTO/TM/BHT,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
f9c629d8-dcf7-4499-bdf6-b39dc3d64fb9,Asst. General Manager (L / A),5373da47-8f83-4904-a0bc-3385aa760a47,true,2025-08-10 00:00:00+00,2025-12-14 00:00:00+00
f9d21f35-0cd1-46e4-894e-a302c284b3c7,Attendant/TI/SOUTH,d9de56b5-2219-4915-acc6-d561fd7d6609,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
fab97d40-2c31-4dea-99e6-93dfc6d69d08,DE/TM/N-II(L/A),8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
fc4f4d88-1318-426f-8a2d-831c3b48f3f1,JTO/TM/AIRPORT,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
fca10c56-72dc-444d-b7a6-e3795ca1247e,JTO/TM/DDM,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
fcbfbfd0-b637-4209-8b84-0c79a886edc1,JTO/Rt.Mtce./TB,22cc0565-b888-40ce-b717-25c6a423fc3c,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
fcd4a515-d385-45d7-8373-cba1b621c102,DE/TM/Howrah(L/A),8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
fef460a4-3184-418a-9494-8ad26220f0a5,JE/TM/New Salkia,764b4e06-2573-44f7-8e7a-5757e22e751d,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00
ffec4ed1-f2fa-46f0-b7b4-d7727f869f0d,DE/TI/Central,8d94be4c-3299-4d21-a54c-3ffd06b160cd,true,2025-08-10 00:00:00+00,2025-12-04 00:00:00+00